监测时间,水温,pH,溶解氧,高锰酸钾,氨氮,总磷,总氮,电导率,浊度
2022/3/23 20:00,14.05,7.8,5.5,0.99,0.37,0.11,4.07,383.32,34.6
2022/3/23 20:00,14.51,8.528,10,0.781,0.025,0.0082,0.6583,120.995,2.828
2022/3/23 20:00,13.2,7.93,9.713,3.426,0.1,0.1631,3.101,230.8,33.7
2022/3/23 20:00,13.9,8.5,10.505,1.13,0.044,0.0102,0.7751,144.308,4.038
2022/3/23 20:00,12.4,7.41,13.057,2.094,0.0458,0.0509,1.837,94.8,80.6
2022/3/23 20:00,15.29,7.34,8.04,2.137,0.0968,0.0881,0.862,178.9,48.4
2022/3/23 20:00,10.12,7.36,10.272,2.78,0.1757,0.0978,3.244,272.7,47.4
2022/3/23 20:00,13.41,7.07,10.32,3,0.213,0.054,0.504,209.4,30.1
2022/3/23 20:00,12.83,7.1,10.34,2.558,0.129,0.118,1.017,107.15,49.51
2022/3/23 20:00,14.37,7.24,9.604,1.429,0.05,0.0432,1.95,181.4,27.9
2022/3/23 20:00,13.59,7.511,4.242,2.83,2.4596,0.172,4.4822,302.654,17.654
2022/3/24 0:00,13.02,7.495,9.906,0.81,0.0275,0.0154,0.9068,125.633,1.284
2022/3/24 0:00,13.76,7.8,5.41,0.92,0.33,0.11,3.87,387.43,33.05
2022/3/24 0:00,14.48,8.512,9.949,0.8479,0.025,0.005,0.6499,120.643,2.866
2022/3/24 0:00,13.14,7.95,0.822,3.4,0.11,0.1653,3.1,233.5,34.5
2022/3/24 0:00,13.64,8.371,10.541,0.97,0.0358,0.0088,0.9043,140.728,4.039
2022/3/24 0:00,12.37,7.42,13.289,1.871,0.0453,0.0548,1.942,94.8,83
2022/3/24 0:00,15.15,7.34,7.787,2.215,0.0971,0.0918,0.837,180.7,51
2022/3/24 0:00,10.12,7.38,10.189,2.357,0.1592,0.0911,3.262,273,42.5
2022/3/24 0:00,13.65,8.655,14.075,2.5983,0.025,0.0266,4.2301,0.018,3.57
2022/3/24 0:00,13.07,7.11,10.339,2.5,0.372,0.0524,0.806,214.4,30.1
2022/3/24 0:00,12.42,6.95,10.98,2.751,0.12,0.112,1.21,106.59,43.87
2022/3/24 0:00,14.38,7.22,9.491,1.241,0.05,0.0543,2.222,183.6,21.8
2022/3/24 0:00,13.5,7.499,4.248,2.83,2.4596,0.172,4.4822,301.721,26.668
2022/3/24 4:00,13.01,7.483,9.904,0.85,0.025,0.005,0.8075,125.581,1.286
2022/3/24 4:00,13.49,7.81,5.43,0.63,0.32,0.11,4.02,393.3,35.6
2022/3/24 4:00,14.19,8.477,9.858,0.9148,0.025,0.005,0.639,120.65,2.872
2022/3/24 4:00,12.96,7.95,9.519,3.225,0.11,0.1694,3.064,228.7,36
2022/3/24 4:00,13.68,8.349,10.423,0.84,0.0351,0.0072,0.8967,139.564,3.983
2022/3/24 4:00,11.99,7.41,13.006,2.022,0.043,0.0549,1.648,95,70.3
2022/3/24 4:00,14.88,7.35,7.645,2.215,0.0945,0.0875,0.756,179.5,46.3
2022/3/24 4:00,10.31,7.41,10.14,2.348,0.149,0.0859,2.881,278.6,38.1
2022/3/24 4:00,11.72,8.281,13.032,1.6256,0.0292,0.0398,1.8447,127.175,8.137
2022/3/24 4:00,12.56,7.15,10.642,2.6,0.3424,0.0524,1.861,203.5,32.7
2022/3/24 4:00,12.35,6.92,11.06,2.502,0.129,0.113,1.189,104.43,40.85
2022/3/24 4:00,14.29,7.2,9.516,1.298,0.05,0.0159,2.234,183,21.2
2022/3/24 4:00,13.42,7.503,4.268,2.65,2.389,0.17,4.6578,299.029,16.406
2022/3/24 8:00,13.01,7.49,9.919,0.93,0.025,0.0057,0.7888,125.729,1.283
2022/3/24 8:00,13.48,7.81,5.48,0.91,0.28,0.11,4.21,396.7,37.12
2022/3/24 8:00,14.15,8.497,9.97,0.7984,0.025,0.0054,0.7181,120.338,2.82
2022/3/24 8:00,13.06,7.97,9.5,3.194,0.11,0.1643,2.977,226.3,34.7
2022/3/24 8:00,13.68,8.379,10.467,1.35,0.0385,0.0085,0.8587,139.575,3.997
2022/3/24 8:00,12.12,7.41,12.89,2.15,0.0525,0.0515,2.396,96.1,75.4
2022/3/24 8:00,10.12,7.41,10.11,2.418,0.1458,0.0877,3.195,280.6,39.1
2022/3/24 8:00,11.55,8.322,13.117,1.269,0.025,0.0252,0.8648,128.817,7.804
2022/3/24 8:00,12.82,7.15,10.659,2,0.1888,0.0519,1.863,202.8,30.8
2022/3/24 8:00,12.33,6.9,11.15,2.309,0.097,0.104,1.065,102.78,36.92
2022/3/24 8:00,14.1,7.19,9.564,1.4,0.08,0.0461,1.606,186.6,26.3
2022/3/24 8:00,13.43,7.529,4.603,2.64,2.3817,0.1624,4.4727,294.272,20.989
2022/3/24 12:00,14.15,7.571,10.155,0.89,0.025,0.0053,0.8696,117.9,1.39
2022/3/24 12:00,14.31,7.81,5.39,0.68,0.28,0.11,3.98,399.36,42.36
2022/3/24 12:00,14.78,8.578,10.164,0.919,0.025,0.0053,0.6555,120.428,2.782
2022/3/24 12:00,14.06,7.96,9.603,3.117,0.06,0.1561,2.98,221.5,34.5
2022/3/24 12:00,14.34,8.538,10.623,1.29,0.0593,0.0075,0.9005,141.082,3.944
2022/3/24 12:00,12.76,7.41,12.956,1.89,0.046,0.0503,1.935,95.7,71
2022/3/24 12:00,15.39,7.33,7.505,2.276,0.1463,0.1002,1.441,187.3,62.1
2022/3/24 12:00,10.68,7.41,10.089,2.418,0.1458,0.0877,3.195,275.1,37.8
2022/3/24 12:00,11.94,8.346,12.72,1.4913,0.026,0.0248,1.2942,134.821,13.54
2022/3/24 12:00,14.72,6.98,10.049,2.5,0.1432,0.053,1.957,216,27.4
2022/3/24 12:00,13.84,7.05,10.73,1.645,0.08,0.065,1.608,124.59,18.98
2022/3/24 12:00,14.2,7.21,9.503,1.423,0.06,0.0535,2.533,186.3,21.7
2022/3/24 12:00,14.22,7.507,4.365,2.53,2.2779,0.1615,4.3584,294.241,21.696
2022/3/24 16:00,15.06,7.61,10.056,1.09,0.0373,0.0053,0.1739,121.819,4.021
2022/3/24 16:00,14.74,7.81,5.4,0.68,0.26,0.11,4.23,401.46,37.23
2022/3/24 16:00,15.52,8.578,10.073,0.845,0.025,0.006,0.9276,119.838,2.805
2022/3/24 16:00,14.52,7.97,9.837,3.282,0.07,0.1495,3.076,219.5,31.7
2022/3/24 16:00,14.95,8.465,10.357,1.29,0.0563,0.0082,0.7827,143.572,4.06
2022/3/24 16:00,13.41,7.41,12.89,1.837,0.0355,0.0464,1.803,96.1,64.9
2022/3/24 16:00,15.41,7.35,7.688,2.198,0.1508,0.1032,1.214,183.7,60.8
2022/3/24 16:00,11.48,6.89,9.88,2.48,0.1449,0.0947,3.204,259.7,46.1
2022/3/24 16:00,12.23,8.626,13.666,1.2883,0.025,0.0188,1.2356,131.155,9.189
2022/3/24 16:00,15.99,6.86,9.786,2.8,0.1322,0.0529,2.103,214.6,27.6
2022/3/24 16:00,14.9,7.32,10.37,1.783,0.059,0.058,1.402,136.04,12.09
2022/3/24 16:00,14.37,7.2,9.323,1.548,0.07,0.0365,1.663,187.2,20.8
2022/3/24 16:00,14.72,7.529,4.349,2.46,2.2018,0.1568,4.3203,292.824,21.037
2022/3/24 20:00,14.29,7.635,10.148,0.81,0.0353,0.0053,0.8261,120.81,2.446
2022/3/24 20:00,14.52,7.82,5.38,0.68,0.6,0.13,4.26,402.38,76.68
2022/3/24 20:00,15.08,8.543,10.028,0.9501,0.025,0.007,0.9544,120.321,3.215
2022/3/24 20:00,14.23,7.96,5.151,3.019,0.07,0.1501,3.02,216.3,28.2
2022/3/24 20:00,14.45,8.406,10.399,1.48,0.0458,0.0095,0.9195,142.501,3.993
2022/3/24 20:00,12.94,7.39,13.188,1.862,0.0394,0.0464,1.668,96.9,50.5
2022/3/24 20:00,15.17,7.36,7.761,2.346,0.1597,0.106,1.22,183.8,55.7
2022/3/24 20:00,10.9,7.25,9.77,3.089,0.1411,0.1007,3.134,253.6,47.8
2022/3/24 20:00,11.62,8.584,13.309,1.1185,0.025,0.0149,0.8631,129.194,6.674
2022/3/24 20:00,15.13,6.95,9.994,2.8,0.1392,0.0543,1.941,218.6,26.6
2022/3/24 20:00,14.78,7.32,10.35,1.949,0.059,0.02,1.649,142.44,9.91
2022/3/24 20:00,14.39,7.18,9.448,1.366,0.05,0.0112,1.989,185.3,19.2
2022/3/24 20:00,14.69,7.524,4.271,2.33,2.2338,0.1577,4.1938,293.098,15.569
2022/3/25 0:00,14.14,7.602,10.085,0.91,0.0303,0.005,0.8696,121.224,2.391
2022/3/25 0:00,14.37,7.81,5.32,1.36,0.44,0.12,4.07,405,37.24
2022/3/25 0:00,14.91,8.519,9.993,0.8169,0.025,0.0081,0.6486,120.312,2.938
2022/3/25 0:00,14.19,7.96,9.528,2.884,0.08,0.1293,2.977,213.5,26.4
2022/3/25 0:00,14.41,8.393,10.352,1.14,0.0461,0.0082,0.9802,142.168,3.999
2022/3/25 0:00,13.15,7.38,12.726,1.897,0.0492,0.0486,1.637,98.1,62.3
2022/3/25 0:00,15.02,7.38,9.005,2.346,0.1594,0.1058,1.08,180.5,52
2022/3/25 0:00,10.9,7.34,9.612,1.898,0.1303,0.094,3.04,254.1,44.6
2022/3/25 0:00,11.38,8.422,12.309,1.0369,0.025,0.0157,0.8382,129.313,6.085
2022/3/25 0:00,14.82,6.99,10.042,2.8,0.1411,0.0539,1.025,214.3,27.2
2022/3/25 0:00,15.18,7.29,10.13,1.147,0.052,0.045,1.12,146,7.84
2022/3/25 0:00,14.42,7.21,9.532,1.446,0.06,0.0398,2.139,184.1,19.7
2022/3/25 0:00,14.6,7.527,4.408,2.33,2.2338,0.1577,4.1938,289.765,17.63
2022/3/25 4:00,14.05,7.585,10.032,0.87,0.0464,0.005,0.8944,121.08,2.372
2022/3/25 4:00,14.27,7.82,5.34,1.34,0.28,0.12,3.9,405.41,42.73
2022/3/25 4:00,14.56,8.529,10.012,0.8804,0.025,0.0056,0.6677,119.895,2.96
2022/3/25 4:00,14.26,7.95,9.42,2.771,0.08,0.1249,2.948,214.2,25.4
2022/3/25 4:00,14.14,8.348,10.401,0.95,0.0599,0.0088,0.8815,143.536,4.069
2022/3/25 4:00,13.66,7.38,12.554,1.746,0.0316,0.0466,1.765,95.5,63.9
2022/3/25 4:00,14.99,7.36,7.835,2.215,0.1497,0.0973,1.092,178,42.7
2022/3/25 4:00,10.79,7.36,9.638,2.763,0.1223,0.0994,3.071,255,50.3
2022/3/25 4:00,11.67,8.426,12.264,0.996,0.025,0.014,1.2216,129.3,5.818
2022/3/25 4:00,14.6,7,9.99,2.7,0.1979,0.0561,1.104,209.4,27.3
2022/3/25 4:00,15.29,7.24,10,1.977,0.054,0.053,1.436,149.79,5.72
2022/3/25 4:00,14.41,7.2,9.458,1.372,0.06,0.0389,2.011,182.3,18.6
2022/3/25 4:00,14.67,7.515,4.461,2.44,2.1874,0.1508,4.0423,290.657,12.817
2022/3/25 8:00,13.82,7.578,10.109,0.92,0.0476,0.0057,0.7826,121.247,2.386
2022/3/25 8:00,14.45,7.84,5.7,1.2,0.25,0.11,4.09,405.91,49.74
2022/3/25 8:00,14.68,8.518,9.989,0.9204,0.025,0.007,0.7656,119.685,2.922
2022/3/25 8:00,17.7,8.18,9.119,2.41,0.05,0.005,,,4.8
2022/3/25 8:00,14.19,8.34,10.439,1.16,0.0388,0.0115,0.8967,142.769,4.17
2022/3/25 8:00,13.61,7.39,12.501,2.075,0.0491,0.0476,2.274,96.1,59.6
2022/3/25 8:00,14.97,7.37,7.805,1.997,0.153,0.005,1.643,176.3,43.2
2022/3/25 8:00,10.68,7.35,9.691,1.262,0.025,0.005,0.05,248.1,47.5
2022/3/25 8:00,13.03,8.471,12.947,1.1793,0.0832,0.0381,1.7603,122.219,10.818
2022/3/25 8:00,14.67,6.99,9.959,2.1,0.164,0.0559,2.125,214.2,25.6
2022/3/25 8:00,15.14,7.17,10,2.06,0.069,0.059,1.636,143.71,7.17
2022/3/25 8:00,14.42,7.18,9.453,1.315,0.05,0.0491,1.734,181.3,18.2
2022/3/25 8:00,14.68,7.523,4.681,2.16,2.1141,0.1482,3.9642,289.493,11.3
2022/3/25 12:00,14.02,7.679,10.275,0.81,0.0405,0.005,0.7826,120.372,2.38
2022/3/25 12:00,14.63,7.84,5.41,0.85,0.25,0.11,4.27,407.99,45.65
2022/3/25 12:00,14.83,8.541,10.127,0.9302,0.025,0.0084,0.6584,119.061,3.794
2022/3/25 12:00,14.8,7.91,9.105,2.967,0.05,0.1308,2.942,210,26.5
2022/3/25 12:00,14.26,8.45,10.57,1.42,0.0528,0.0124,0.9688,141.743,4.492
2022/3/25 12:00,13.69,7.39,12.556,1.959,0.0429,0.0485,2.17,95.9,58.5
2022/3/25 12:00,15.09,7.34,7.742,2.346,0.1753,0.1057,1.734,180.4,53.6
2022/3/25 12:00,11.48,7.4,9.566,0.936,0.025,0.005,0.05,246.7,53.4
2022/3/25 12:00,12.19,8.446,12.515,1.433,0.049,0.027,1.5261,136.973,9.836
2022/3/25 12:00,15.57,6.91,9.728,2.7,0.1746,0.0522,2.122,213.6,25.6
2022/3/25 12:00,15.61,7.49,10.68,2.336,0.033,0.06,1.56,144.48,6.58
2022/3/25 12:00,14.42,7.18,9.449,1.52,0.06,0.005,1.6,182,19.1
2022/3/25 12:00,14.96,7.538,5.117,2.18,2.0033,0.1432,3.8072,283.44,14.305
2022/3/25 16:00,14.25,7.775,10.378,0.99,0.069,0.0107,0.8509,120.169,2.397
2022/3/25 16:00,14.82,7.84,5.47,0.85,0.22,0.11,4.08,408.75,46.42
2022/3/25 16:00,14.87,8.608,10.191,0.9508,0.025,0.0091,0.7132,118.802,3.486
2022/3/25 16:00,15.07,7.9,9.16,2.828,0.06,0.13,2.928,202.2,26.8
2022/3/25 16:00,14.4,8.578,10.657,1.48,0.0444,0.0151,1.087,145.469,4.55
2022/3/25 16:00,14.04,7.39,12.126,1.875,0.042,0.0478,1.875,93.9,65.3
2022/3/25 16:00,14.92,7.35,7.769,2.712,0.163,0.1453,1.629,174.7,56.9
2022/3/25 16:00,12.07,7.47,9.512,2.595,0.1111,0.1055,2.949,248.7,44.4
2022/3/25 16:00,11.67,8.505,12.971,1.3709,0.0304,0.0205,1.2848,129.829,7.316
2022/3/25 16:00,16.07,6.85,9.602,3,0.1559,0.0539,1.767,215.5,25.2
2022/3/25 16:00,13.19,7.05,10.62,2.129,0.039,0.068,1.519,95.68,19.62
2022/3/25 16:00,14.48,7.17,9.418,1.349,0.06,0.0115,1.537,182.9,16.7
2022/3/25 16:00,15.26,7.531,5.187,2.1,1.8259,0.1383,3.7489,281.766,16.923
2022/3/25 20:00,14.35,7.738,10.375,0.97,0.054,0.005,0.7826,120.033,2.459
2022/3/25 20:00,14.91,7.83,5.38,1.02,0.21,0.11,4.31,408.3,39.02
2022/3/25 20:00,15.1,8.61,10.169,0.8218,0.025,0.0099,0.6473,119.152,3.109
2022/3/25 20:00,15.14,7.86,9.135,2.812,0.05,0.1268,2.923,198.5,25.2
2022/3/25 20:00,14.37,8.413,10.472,1.33,0.0442,0.0121,1.216,145.318,4.456
2022/3/25 20:00,14.3,7.39,12.39,1.981,0.0547,0.0553,1.652,93.9,70.1
2022/3/25 20:00,14.72,7.36,8.218,2.215,0.1514,0.0928,0.937,163.1,55.4
2022/3/25 20:00,11.97,7.53,9.43,2.065,0.1069,0.0972,3.108,247.4,39.8
2022/3/25 20:00,11.45,8.445,12.648,1.1209,0.025,0.0165,1.2857,129.547,7.413
2022/3/25 20:00,15.74,6.89,9.636,2.8,0.1664,0.058,1.942,222.6,26.8
2022/3/25 20:00,13.17,6.9,10.84,1.825,0.035,0.07,1.794,91.03,18.57
2022/3/25 20:00,14.5,7.18,9.37,1.241,0.06,0.005,1.506,182.3,16.4
2022/3/25 20:00,15.32,7.525,5.484,1.97,1.5872,0.1331,3.5593,276.155,14.197
2022/3/26 0:00,14.37,7.662,10.156,1.14,0.0573,0.007,0.7702,118.36,2.419
2022/3/26 0:00,14.84,7.84,5.53,1.02,0.22,0.12,4.18,409.51,42.45
2022/3/26 0:00,15.11,8.595,10.128,0.8753,0.025,0.0068,0.6281,118.993,3.151
2022/3/26 0:00,18.73,7.76,9.591,2.374,0.05,0.005,,,5.3
2022/3/26 0:00,14.34,8.352,10.335,1.32,0.025,0.0151,1.254,147.291,4.518
2022/3/26 0:00,13.8,7.43,12.434,2.116,0.0407,0.0578,1.636,94.8,77
2022/3/26 0:00,14.61,7.34,8.357,2.023,0.0614,0.0904,1.042,159.5,62
2022/3/26 0:00,11.97,7.51,9.35,2.092,0.0982,0.0915,3.244,247.6,36.8
2022/3/26 0:00,12.44,8.431,12.583,1.2585,0.0286,0.0245,1.7632,126.812,16.001
2022/3/26 0:00,15.4,6.94,9.686,3.2,0.2645,0.058,1.681,220.8,26.9
2022/3/26 0:00,13.18,6.83,10.78,1.728,0.033,0.066,2.069,89.96,17.25
2022/3/26 0:00,14.48,7.17,9.342,1.338,0.05,0.0084,1.642,179.1,14.9
2022/3/26 0:00,15.41,7.539,5.816,1.97,1.5872,0.1331,3.5593,277.778,18.908
2022/3/26 4:00,14.34,7.708,10.265,0.94,0.0757,0.005,0.7702,119.003,2.444
2022/3/26 4:00,14.73,7.86,5.82,1.02,0.22,0.12,4.48,408.74,33.9
2022/3/26 4:00,14.88,8.569,10.093,0.8839,0.025,0.005,0.6124,119.25,3.173
2022/3/26 4:00,15.1,7.8,9.513,2.838,0.05,0.1326,2.971,191.9,28.3
2022/3/26 4:00,13.99,8.248,10.175,0.97,0.0521,0.0157,1.212,146.644,4.57
2022/3/26 4:00,13.7,7.42,12.445,2.016,0.0474,0.058,1.757,93.9,83.5
2022/3/26 4:00,14.92,7.33,7.835,2.381,0.1981,0.0996,1.274,164.1,54
2022/3/26 4:00,11.88,7.47,9.472,1.942,0.0899,0.0884,2.921,247,32.1
2022/3/26 4:00,12.68,8.437,12.526,1.4849,0.0299,0.0282,1.7619,125.651,15.936
2022/3/26 4:00,15.06,6.99,9.832,3,0.2229,0.0592,1.979,214.5,26.2
2022/3/26 4:00,13.22,6.86,10.84,1.244,0.029,0.02,1.608,90.32,15.2
2022/3/26 4:00,14.44,7.15,9.44,1.116,0.05,0.005,1.315,174.8,13.3
2022/3/26 4:00,15.39,7.553,5.876,2,1.195,0.1274,3.1364,294.537,23.112
2022/3/26 8:00,14.18,7.736,10.358,1.09,0.0699,0.005,0.8447,121.906,2.445
2022/3/26 8:00,14.89,8.561,10.082,0.8417,0.025,0.0063,0.7678,118.807,3.219
2022/3/26 8:00,15.16,7.85,9.411,3.189,0.12,0.1528,2.825,193.8,33.2
2022/3/26 8:00,14.09,8.284,10.248,1.56,0.0547,0.017,1.075,147.142,4.622
2022/3/26 8:00,13.66,7.41,12.386,2.191,0.0358,0.0545,2.346,91.1,79.4
2022/3/26 8:00,14.87,7.32,7.971,1.997,0.1757,0.0962,1.61,160.7,56.8
2022/3/26 8:00,11.6,7.46,9.636,1.156,0.025,0.005,0.05,245.8,31.4
2022/3/26 8:00,13.39,8.501,12.497,1.9417,0.0675,0.0404,2.1609,137.686,30.638
2022/3/26 8:00,15.21,7,9.861,2.2,0.1895,0.0615,1.966,225.8,26.5
2022/3/26 8:00,13.65,6.85,10.71,1.604,0.025,0.055,1.086,90.81,15.86
2022/3/26 8:00,14.45,7.16,9.497,1.047,0.05,0.0487,2.182,172.6,12.2
2022/3/26 8:00,15.41,7.55,5.885,1.94,1.0006,0.1263,3.055,300.976,21.561
2022/3/26 12:00,14.28,7.918,10.693,1.15,0.0517,0.005,0.8571,121.485,2.484
2022/3/26 12:00,15.53,7.85,5.79,1.04,0.19,0.12,4.39,406.4,37.44
2022/3/26 12:00,14.93,8.649,10.243,0.9384,0.025,0.0077,0.6239,119.096,3.207
2022/3/26 12:00,15.78,7.86,9.457,3.153,0.11,0.1494,2.891,193.4,31.7
2022/3/26 12:00,14.34,8.161,10.153,1.41,0.0532,0.0203,0.9878,147.109,3.048
2022/3/26 12:00,13.79,7.4,12.439,1.781,0.027,0.0473,1.505,92.8,68.6
2022/3/26 12:00,14.86,7.34,8.013,2.015,0.1371,0.0859,1.179,154.7,52.9
2022/3/26 12:00,11.69,7.48,9.988,1.818,0.1076,0.089,3.411,242.1,33.5
2022/3/26 12:00,14.62,8.538,12.765,5,0.0755,0.0518,2.8257,129.169,38.849
2022/3/26 12:00,15.93,6.93,9.734,2.7,0.1505,0.0584,1.658,218.9,26
2022/3/26 12:00,14.35,6.86,10.49,0.25,0.025,0.095,9.924,86.12,15.58
2022/3/26 12:00,14.49,7.16,9.542,0.945,0.05,0.0388,1.441,171.5,11.8
2022/3/26 12:00,15.95,7.532,5.978,1.81,0.881,0.1197,2.9254,306.662,18.589
2022/3/26 16:00,14.17,8.019,10.922,1.19,0.0726,0.0063,0.913,122.843,2.486
2022/3/26 16:00,15.41,7.85,5.87,1.32,0.24,0.12,4.42,405.19,50.45
2022/3/26 16:00,14.93,8.702,10.343,1.0162,0.025,0.009,0.6977,118.567,3.208
2022/3/26 16:00,15.69,7.88,9.356,3.297,0.09,0.0344,2.925,193.8,29.9
2022/3/26 16:00,14.22,8.625,10.818,1.6,0.0573,0.0249,1.163,147.469,3.293
2022/3/26 16:00,13.53,7.41,12.587,1.674,0.0285,0.0446,1.717,93.5,60.8
2022/3/26 16:00,15.08,7.35,7.825,1.997,0.1386,0.0904,1.176,154.9,52.8
2022/3/26 16:00,11.59,7.49,9.922,1.509,0.1086,0.0895,2.962,247.2,31.8
2022/3/26 16:00,14.98,8.673,12.712,2.5583,0.0607,0.0608,2.8536,137.512,52.289
2022/3/26 16:00,15.97,6.91,9.648,3,0.1985,0.0593,2.463,214.2,24.2
2022/3/26 16:00,14.63,6.81,10.42,1.493,0.025,0.089,8.797,85.65,13.42
2022/3/26 16:00,14.48,7.17,9.406,0.979,0.05,0.0158,1.595,172.9,11.6
2022/3/26 16:00,15.98,7.532,5.955,1.85,0.783,0.1168,2.8314,301.623,18.256
2022/3/26 20:00,13.97,7.877,10.699,1.04,0.0669,0.0087,0.9006,126.158,2.431
2022/3/26 20:00,15.29,7.85,5.72,1.57,0.78,0.13,4.02,407.72,45.36
2022/3/26 20:00,15.02,8.678,10.247,0.8962,0.025,0.006,0.6512,118.457,3.136
2022/3/26 20:00,15.53,7.89,9.282,3.106,0.09,0.1376,2.98,194.2,27.5
2022/3/26 20:00,14.14,8.474,10.547,1.68,0.0589,0.0219,1.018,149.387,3.42
2022/3/26 20:00,13.45,7.39,12.937,1.58,0.025,0.0449,1.746,94.4,64.1
2022/3/26 20:00,15.38,7.33,8.185,2.154,0.15,0.0958,1.305,156.9,47.3
2022/3/26 20:00,11.78,7.55,9.788,1.871,0.0907,0.0857,2.899,243.6,32.1
2022/3/26 20:00,14.84,8.583,12.591,2.3944,0.0666,0.0611,2.8481,133.441,44.659
2022/3/26 20:00,15.81,6.94,9.705,2.9,0.1591,0.06,2.261,208.8,24.2
2022/3/26 20:00,14.57,6.79,10.37,1.438,0.032,0.087,8.199,89.55,19.02
2022/3/26 20:00,14.48,7.18,9.437,1.047,0.05,0.0055,1.124,171.9,11.5
2022/3/26 20:00,15.86,7.534,5.974,1.81,0.7105,0.1159,2.7422,288.496,19.236
2022/3/27 0:00,14.17,7.965,10.795,1,0.0802,0.01,0.9503,120.281,2.442
2022/3/27 0:00,15.41,7.83,5.51,1.22,0.44,0.12,4.23,408.64,36.34
2022/3/27 0:00,14.93,8.649,10.206,0.8856,0.025,0.0108,0.6463,118.42,3.133
2022/3/27 0:00,15.44,7.91,9.333,3.189,0.09,0.1397,2.97,200.4,26.5
2022/3/27 0:00,14.16,8.42,10.59,1.71,0.0516,0.0187,1.318,147.236,3.2
2022/3/27 0:00,13.4,7.4,13.077,1.79,0.026,0.0412,1.779,94.5,66.4
2022/3/27 0:00,15.43,7.33,8.075,2.581,0.1464,0.1265,1.476,155.7,62.7
2022/3/27 0:00,11.97,7.54,9.639,1.545,0.0813,0.0792,2.772,236.3,26.4
2022/3/27 0:00,14.89,8.512,12.283,3.0235,0.1007,0.0741,3.4469,138.139,59.195
2022/3/27 0:00,15.73,6.94,9.687,2.9,0.3025,0.0684,1.557,217.3,25.3
2022/3/27 0:00,14.49,6.78,10.48,1.452,0.046,0.087,8.041,91.08,21.57
2022/3/27 0:00,14.47,7.15,9.469,0.968,0.05,0.0447,1.056,170.7,10.8
2022/3/27 0:00,15.78,7.544,5.952,1.81,0.7105,0.1159,2.7422,279.575,15.415
2022/3/27 4:00,14.14,7.879,10.633,1.12,0.0755,0.005,0.8696,120.762,2.426
2022/3/27 4:00,15.18,7.82,5.44,1.15,0.44,0.12,4.3,410.37,40.34
2022/3/27 4:00,14.89,8.613,10.118,0.9791,0.025,0.0118,0.6329,118.675,3.106
2022/3/27 4:00,15.3,7.91,5.05,3.034,0.09,0.1308,2.968,203,25.9
2022/3/27 4:00,14.12,8.352,10.434,1.51,0.0543,0.0187,1.109,147.294,3.159
2022/3/27 4:00,13.29,7.41,13.522,1.605,0.025,0.0402,1.813,92.8,55.1
2022/3/27 4:00,15.55,7.34,8.429,2.363,0.138,0.1149,1.284,155.3,68.4
2022/3/27 4:00,11.87,7.41,9.527,1.915,0.0925,0.0808,2.825,230.3,26
2022/3/27 4:00,14.88,8.487,12.316,3.046,0.0936,0.0762,3.4442,137.419,55.573
2022/3/27 4:00,15.52,6.97,9.725,2.6,0.3016,0.0682,1.288,211.9,24
2022/3/27 4:00,14.47,6.77,10.46,1.604,0.057,0.099,5.691,91.39,25.73
2022/3/27 4:00,14.46,7.16,9.52,0.939,0.05,0.0145,1.494,169.2,10.3
2022/3/27 4:00,15.75,7.531,6.029,1.79,0.6083,0.1099,2.7208,269.839,18.006
2022/3/27 8:00,14.01,7.76,10.487,0.98,0.0613,0.006,0.7764,121.023,2.431
2022/3/27 8:00,15.18,7.83,5.4,1.25,0.28,0.11,4.45,412.43,38.74
2022/3/27 8:00,14.88,8.61,10.142,0.9135,0.025,0.0077,0.6854,118.47,3.115
2022/3/27 8:00,15.14,7.92,9.334,2.895,0.08,0.1308,2.965,203,25.5
2022/3/27 8:00,14.04,8.297,10.416,1.49,0.0547,0.0242,0.8929,146.859,3.205
2022/3/27 8:00,13.28,7.4,12.905,1.856,0.0302,0.0389,2.617,94,51
2022/3/27 8:00,15.62,7.33,8.059,2.215,0.1501,0.1182,1.555,156.3,79.6
2022/3/27 8:00,11.78,7.36,9.615,1.236,0.0987,0.0805,3.18,229.4,26.8
2022/3/27 8:00,14.88,8.501,12.429,2.9056,0.101,0.0745,3.4204,136.824,51.193
2022/3/27 8:00,15.58,6.95,9.784,2.4,0.1413,0.0611,2.138,204.3,27.3
2022/3/27 8:00,14.51,6.79,10.46,1.535,0.064,0.024,7.787,94.16,25.99
2022/3/27 8:00,14.47,7.16,9.517,1.036,0.07,0.0423,1.415,168.9,10.6
2022/3/27 8:00,15.68,7.528,6.253,1.78,0.5224,0.1068,2.6904,257.217,18.788
2022/3/27 12:00,14.37,8.041,10.98,0.99,0.0485,0.005,0.913,119.577,2.446
2022/3/27 12:00,15.71,7.83,5.81,1.05,0.24,0.11,4.28,412.58,44.91
2022/3/27 12:00,15.05,8.711,10.383,0.9639,0.025,0.008,0.6392,118.381,3.102
2022/3/27 12:00,15.43,7.93,9.382,2.89,0.06,0.1275,2.915,206.4,23.9
2022/3/27 12:00,14.35,8.881,11.496,2.05,0.0614,0.038,1.026,146.177,3.656
2022/3/27 12:00,13.47,7.4,13.079,1.856,0.025,0.0382,2.225,94.7,44.8
