监测时间,水温,pH,溶解氧,电导率,浊度,高锰酸盐指数,氨氮,总磷,总氮
2024/1/3 20:00,9.8,8.18,10.71,301.3,7.4,1.17,0.042,0.026,1.17
2024/1/3 20:00,11.9,8.01,7.79,271.7,1,1.17,0.025,0.03,0.54
2024/1/3 20:00,2.6,8.34,9.87,728.3,12,1.17,0.131,0.013,2.96
2024/1/4 0:00,12,6.57,10.08,76,25.2,1.17,0.228,0.043,1.48
2024/1/3 20:00,8.9,8.19,12.29,479.1,6.8,1.17,0.025,0.01,3.26
2024/1/3 20:00,12.7,8.08,7.9,245.5,36.3,1.17,0.025,0.037,1.17
2024/1/4 0:00,10.9,8.2,9.35,453,9,1.17,0.048,0.038,1.44
2024/1/3 20:00,14.2,7.77,10.78,317.7,3.9,1.17,0.034,0.028,1.99
2024/1/3 20:00,9.8,8.18,10.71,301.3,7.4,1.17,0.042,0.026,1.17
2024/1/3 20:00,11.9,8.01,7.79,271.7,1,1.17,0.025,0.03,0.54
2024/1/3 20:00,2.6,8.34,9.87,728.3,12,1.17,0.131,0.013,2.96
2024/1/1 4:00,1.9,7.72,9.57,573.4,34.1,1.17,0.098,0.062,7.93
2024/1/1 4:00,11.4,8.16,10.63,291.6,0.6,1.17,0.025,0.005,1.12
2024/1/1 4:00,10.4,7.89,10.4,284.4,5.8,1.17,0.025,0.035,1.44
2024/1/1 4:00,12,7.35,9.08,280,2.8,1.17,0.025,0.058,1.58
2024/1/4 4:00,21.1,7.48,8.46,93.3,12.7,1.17,0.025,0.034,0.4
2024/1/4 8:00,4.1,7.38,7.76,394.1,3.9,1.17,0.168,0.056,5.04
2024/1/4 8:00,9,7.87,9.22,366.7,2.7,1.17,0.025,0.027,1.44
2024/1/4 8:00,15.8,8.2,9.13,385.3,1.6,1.17,0.025,0.041,1.71
2024/1/4 8:00,7.3,8.14,11.49,371.7,17.4,1.17,0.025,0.011,1.6
2024/1/1 8:00,13.2,7.06,10.03,23.6,3.7,1.17,0.039,0.007,0.23
2024/1/1 8:00,10.3,8,10.83,293.9,21.3,1.17,0.05,0.05,1.44
2024/1/1 12:00,10.4,7.53,8.33,474.4,10.2,1.17,0.025,0.137,3.84
2024/1/1 12:00,14,7.75,10.51,322.6,4.5,1.17,0.027,0.028,1.92
2024/1/1 12:00,15.7,7.87,8.05,408.2,13.5,1.17,0.025,0.049,1.4
2024/1/1 12:00,17,6.96,11.06,127.8,3.1,1.17,0.033,0.037,1.47
2024/1/1 16:00,12.2,6.56,10.28,74.1,25.7,1.17,0.206,0.041,1.52
2024/1/1 16:00,12.1,8.17,10.47,375.1,6,1.17,0.025,0.046,1.38
2024/1/1 16:00,11.9,8.08,11.08,955,37.4,1.17,0.185,0.108,4.03
2024/1/1 16:00,19.6,7.99,6.5,356.4,22.9,1.17,0.028,0.045,1.24
2024/1/1 20:00,7.3,7.76,12.74,715.5,3.2,1.17,0.055,0.018,8.28
2024/1/1 20:00,3.2,7.86,8.01,858,8.3,1.17,0.025,0.009,5.37
2024/1/1 20:00,14.1,7.32,8.51,8440.1,42.2,1.17,0.195,0.071,2.6
2024/1/1 20:00,20.3,6.98,7.62,52.4,2.5,1.17,0.079,0.01,0.62
2024/1/1 20:00,15.8,7.17,9.65,135.8,2.5,1.17,0.025,0.015,1.85
2024/1/1 20:00,18,8.23,9.5,325.9,3.7,1.17,0.025,0.03,2.23
2024/1/1 20:00,2.7,8.35,9.66,647.1,10.4,1.17,0.15,0.011,2.55
2024/1/2 0:00,7.2,7.71,12.02,718.2,4.4,1.17,0.05,0.018,8.28
2024/1/1 20:00,3.2,7.86,8.01,858,8.3,1.17,0.025,0.009,5.37
2024/1/1 20:00,14.1,7.32,8.51,8440.1,42.2,1.17,0.195,0.071,2.6
2024/1/2 0:00,20,6.98,7.62,52.1,2.8,1.17,0.079,0.01,0.62
2024/1/1 20:00,15.8,7.17,9.65,135.8,2.5,1.17,0.025,0.015,1.85
2024/1/2 0:00,18.2,8.18,9.16,331.6,6.5,1.17,0.025,0.03,2.23
2024/1/1 20:00,2.7,8.35,9.66,647.1,10.4,1.17,0.15,0.011,2.55
,6.9,7.67,11.64,715.1,5.7,1.17,0.062,0.019,8.01
,11.2,7.68,10.41,211.9,6,1.17,0.073,0.03,1.84
,15.8,7.34,9.18,98.8,3.2,1.17,0.029,0.018,1.15
,17.5,7.87,7.2,278.8,30.9,1.17,0.026,0.049,1.34
2024/1/2 8:00,14.9,6.71,9.9,128,2.8,1.17,0.046,0.031,1.45
2024/1/2 8:00,10,8.4,10.3,606.1,4.5,1.17,0.025,0.041,2.4
2024/1/2 12:00,13.1,7.32,7.85,188.7,2.4,1.16,0.048,0.038,1.3
2024/1/2 12:00,19.7,7.28,7.72,92.1,6.5,1.16,0.066,0.078,1.21
2024/1/2 16:00,11.6,7.1,10.41,93.6,8.5,1.16,0.092,0.043,1.21
2024/1/2 16:00,8.9,8.19,12.63,479.4,12.3,1.16,0.025,0.016,3.31
2024/1/2 16:00,15,7.65,9.21,257.6,3.2,1.16,0.103,0.039,1.69
2024/1/2 16:00,8.2,8.26,13.27,364.3,16.7,1.16,0.025,0.011,1.53
2024/1/2 20:00,10.9,7.04,9.77,61,3.4,1.16,0.025,0.007,0.79
2024/1/2 20:00,12,7.54,9.3,317.8,9.2,1.16,0.076,0.056,2.09
2024/1/2 20:00,8.6,7.37,9.57,136.5,12.1,1.16,0.025,0.027,0.63
2024/1/2 20:00,10.4,8.14,9.14,228.7,2.9,1.16,0.054,0.022,1.18
2024/1/2 20:00,10.4,7.86,10.36,286,5.8,1.16,0.025,0.034,1.47
2024/1/2 20:00,10.4,8.27,12.46,541,14,1.16,0.025,0.034,2.19
2024/1/2 20:00,12.2,7.69,9.84,326.2,12.8,1.16,0.083,0.054,1.83
2024/1/3 0:00,10.8,7,9.78,61,3.6,1.16,0.025,0.007,0.79
2024/1/3 0:00,12.2,7.5,9.18,315.7,9.2,1.16,0.064,0.054,2.09
2024/1/2 20:00,8.6,7.37,9.57,136.5,12.1,1.16,0.025,0.027,0.63
2024/1/3 0:00,10.4,8.09,8.75,230.6,3.1,1.16,0.054,0.022,1.18
2024/1/3 0:00,10.3,7.84,10.21,285,6,1.16,0.025,0.034,1.47
2024/1/3 0:00,10,8.21,11.72,548,15,1.16,0.025,0.034,2.19
2024/1/3 0:00,12.1,7.7,9.79,328.5,16.6,1.16,0.083,0.054,1.83
2024/1/3 4:00,2.5,7.41,9.9,102.5,4.7,1.16,0.025,0.14,0.96
2024/1/3 4:00,8.9,7.94,11.41,488.7,10.1,1.16,0.025,0.013,3.29
2024/1/3 4:00,16.7,7.98,9.44,296.4,9,1.16,0.025,0.031,2.06
2024/1/3 4:00,11.2,7.72,9.89,319.3,17.6,1.16,0.311,0.072,1.88
2024/1/3 4:00,12,7.72,9.98,329,20,1.16,0.083,0.054,1.83
2024/1/3 8:00,2.3,7.45,10.23,102.7,4.6,1.16,0.025,0.14,0.96
2024/1/3 4:00,8.9,7.94,11.41,488.7,10.1,1.16,0.025,0.013,3.29
2024/1/3 8:00,16.6,8,9.54,298.7,18.6,1.16,0.025,0.031,2.06
2024/1/3 8:00,11,7.71,9.74,324.8,18.4,1.16,0.311,0.072,1.88
2024/1/3 12:00,10.8,7.04,9.94,61,3.8,1.16,0.025,0.01,0.78
2024/1/3 12:00,10.2,8.18,11.85,294.7,16.6,1.16,0.038,0.029,1.44
2024/1/3 12:00,14.8,7.67,8.91,260.3,2.6,1.16,0.096,0.037,1.37
2024/1/3 12:00,16.9,8.16,9.68,308,7,1.16,0.025,0.037,2.05
2024/1/3 12:00,3.8,8.33,13.13,576.2,38,1.16,0.025,0.023,5.36
2024/1/3 16:00,17.7,8.03,9.88,300.6,14,1.16,0.033,0.022,2.19
2024/1/3 16:00,19.5,7.28,8.73,93.4,10.3,1.16,0.076,0.08,1.41
2024/1/3 16:00,19.4,8.15,9.41,165.9,177.8,1.16,0.177,0.027,1.3
2024/1/3 20:00,10,7.4,10.42,87.4,2.3,1.16,0.271,0.036,1.21
2024/1/3 20:00,8.2,7.24,12.74,97.2,8.2,1.16,0.108,0.056,1.98
2024/1/3 20:00,11.2,8.74,16.6,350.1,3,1.16,0.025,0.033,1.31
2024/1/3 20:00,19.5,7.26,7.61,93.8,9.7,1.16,0.078,0.086,1.39
2024/1/3 20:00,15.3,8.46,9.4,454.7,9.8,1.16,0.427,0.033,2.03
2024/1/3 20:00,11.8,8.35,10.45,593.9,7,1.16,0.05,0.08,2.38
2024/1/3 20:00,10.8,7.61,11.6,601,1.5,1.16,0.07,0.038,2.12
2024/1/4 0:00,9.7,7.32,9.92,87.8,4.7,1.16,0.271,0.036,1.21
2024/1/3 20:00,8.2,7.24,12.74,97.2,8.2,1.16,0.108,0.056,1.98
2024/1/4 0:00,10.9,8.65,14.06,356.1,7.2,1.16,0.025,0.033,1.31
2024/1/4 0:00,19.4,7.26,7.64,94,8.6,1.16,0.078,0.086,1.39
2024/1/4 0:00,15.3,8.46,9.48,454.6,9.6,1.16,0.427,0.033,2.03
2024/1/4 0:00,11.8,8.36,10.59,592.6,6.9,1.16,0.047,0.08,2.38
2024/1/4 0:00,11,7.34,9.5,625,1.4,1.16,0.07,0.038,2.12
2024/1/1 4:00,2.9,8.29,10.98,680.8,2.2,1.16,0.266,0.043,5.71
2024/1/1 4:00,0.3,6.45,8.89,224.7,2.5,1.16,0.339,0.034,3.58
2024/1/1 4:00,10.9,7.02,9.65,61,3.9,1.16,0.025,0.005,0.71
2024/12/28 8:00,11,7.46,8.68,129.9,1.8,1.16,0.027,0.066,2.11
2024/1/1 4:00,4.3,8.32,11.61,612.1,4.9,1.16,0.051,0.005,7.22
2024/1/1 4:00,16.1,7.21,9.69,176.3,14.1,1.16,0.025,0.034,2.16
2024/1/1 4:00,11.8,7.86,9.81,459,13,1.16,0.134,0.037,1.74
2024/1/1 4:00,13.2,8.21,9.07,992.2,1.3,1.16,0.025,0.005,0.37
2024/1/1 4:00,1.4,8.31,9.58,370.7,0.5,1.16,0.025,0.006,1.27
2024/1/4 4:00,2.6,8.14,11.31,1034.9,63.7,1.16,0.025,0.155,6.91
2024/1/4 4:00,1.3,7.71,11.6,583.6,8.3,1.16,0.485,0.03,5.73
2024/1/4 4:00,10.7,7,9.91,60.9,4,1.16,0.025,0.015,0.75
2024/1/4 4:00,14.7,6.74,10.04,127.6,3.1,1.16,0.061,0.028,1.42
2024/1/4 4:00,16.8,7.59,10.93,267.3,5.5,1.16,0.025,0.005,2.15
2024/1/4 4:00,9.6,8.28,10.67,298.3,11.3,1.16,0.052,0.027,1.21
2024/1/4 4:00,12.2,8.08,9.19,382.9,28.1,1.16,0.17,0.134,2.75
2024/1/4 4:00,2.3,8.33,9.87,696.7,10.8,1.16,0.219,0.012,2.93
2024/1/4 8:00,1.8,8.21,13.23,489,0.02,1.16,0.025,0.005,3.45
2024/1/4 8:00,8.7,7.34,13.71,89,5,1.16,0.025,0.041,2.12
2024/1/4 8:00,9.8,7.67,10.68,86.3,3.3,1.16,0.025,0.009,0.79
2024/1/4 8:00,8.9,7.93,11.33,490,3.4,1.16,0.025,0.01,3.11
2024/1/4 8:00,3.6,8.3,11.82,572.5,14.3,1.16,0.025,0.016,5.42
2024/1/1 8:00,2.1,8.52,11.84,300.8,1.7,1.16,0.025,0.005,1.37
2024/1/1 16:00,0.3,6.45,8.9,223.5,2.8,1.16,0.322,0.033,3.71
2024/1/1 16:00,14.4,8.16,11.32,398.9,5.4,1.16,0.025,0.051,1.26
2024/1/1 16:00,11,8.02,10.12,464.3,2.1,1.16,0.104,0.097,1.1
2024/1/1 20:00,11,7.37,10.38,80.7,1.9,1.16,0.257,0.036,1.23
2024/1/1 20:00,18.7,6.9,5.8,167.5,1.8,1.16,0.025,0.017,1.89
2024/1/1 20:00,12.6,7.74,9.3,164.8,5.7,1.16,0.025,0.025,1.03
2024/1/1 20:00,14.8,7.63,8.88,248.2,2.9,1.16,0.095,0.037,1.66
2024/1/1 20:00,14.9,8.45,9.42,450.5,10.9,1.16,0.057,0.034,1.52
2024/1/1 20:00,9.7,8.22,10.5,298.3,11.6,1.16,0.025,0.025,1.09
2024/1/1 20:00,17.9,8.05,9,378.1,129.7,1.16,0.025,0.034,1.1
2024/1/2 0:00,10.8,7.25,9.68,81.1,1.7,1.16,0.257,0.036,1.23
2024/1/2 0:00,18.5,6.93,6.04,167.8,2.6,1.16,0.025,0.017,1.89
2024/12/28 8:00,11,7.46,8.68,129.9,1.8,1.16,0.027,0.066,2.11
2024/1/2 0:00,12.6,7.76,9.35,164.7,4.8,1.16,0.025,0.025,1.03
2024/1/2 0:00,14.5,7.61,8.78,249.8,2.8,1.16,0.095,0.037,1.66
2024/1/2 0:00,14.9,8.46,9.52,447.7,10.8,1.16,0.057,0.034,1.52
2024/1/1 20:00,9.7,8.22,10.5,298.3,11.6,1.16,0.025,0.025,1.09
2024/1/1 20:00,17.9,8.05,9,378.1,129.7,1.16,0.025,0.034,1.1
,2.5,8.35,11.07,1188.9,197.1,1.16,0.038,0.01,3.44
,11,7.46,8.68,129.9,1.8,1.16,0.027,0.066,2.11
,11.4,8.03,9.69,325.7,2.2,1.16,0.027,0.008,1.65
,13.7,8.02,10.4,467.3,2.7,1.16,0.025,0.034,1.14
,12.1,7.69,9.81,329.9,26.2,1.16,0.103,0.058,1.93
,17.7,7.86,9.82,175.7,13.4,1.16,0.025,0.014,0.31
2024/1/2 8:00,2.7,8.12,15.35,817.2,4.7,1.16,0.025,0.017,12.73
2024/1/2 8:00,4,7.39,7.9,387.1,5.3,1.16,0.161,0.058,4.98
2024/1/2 8:00,13.6,7.62,8.66,81.1,1.8,1.16,0.025,0.005,0.81
2024/1/2 8:00,15.5,6.98,8.95,187.7,25.4,1.16,0.113,0.046,1.77
2024/1/2 8:00,11.9,6.55,9.97,73.8,25.7,1.16,0.203,0.043,1.47
2024/1/2 8:00,10.5,8.16,10.2,406,39.4,1.16,0.025,0.034,2.01
2024/1/2 8:00,15.5,7.89,8.17,412.7,14.5,1.16,0.025,0.051,1.41
2024/1/2 8:00,10,8.19,11.2,534.7,13.3,1.16,0.025,0.031,2.04
2024/1/2 8:00,4.7,8.37,10.83,494,111.9,1.16,0.137,0.042,0.99
2024/1/2 12:00,11.7,7.02,10.92,202.8,5.6,1.15,0.124,0.089,2.14
2024/1/2 12:00,11.2,7.93,10.31,261.7,5.1,1.15,0.025,0.04,1.26
2024/1/2 12:00,14.7,7.62,8.92,257.4,2.7,1.15,0.1,0.039,1.75
2024/1/2 12:00,17.9,7.49,9.72,162.8,2.2,1.15,0.025,0.031,1.72
2024/1/2 12:00,13.1,8.07,9.68,230.1,22.6,1.15,0.025,0.005,0.18
2024/1/2 12:00,10.3,8.18,11.61,534,11.1,1.15,0.025,0.031,1.89
2024/1/2 12:00,11.2,7.7,10.71,195.4,12.4,1.15,0.025,0.02,0.55
2024/1/2 16:00,12,7.86,9.92,462.1,10.2,1.15,0.123,0.042,1.94
2024/1/2 16:00,14.8,8.07,10.23,463.1,3,1.15,0.025,0.036,1.15
2024/1/2 16:00,12.3,8.12,10.19,294.2,9.7,1.15,0.025,0.01,0.68
2024/1/2 20:00,16.9,8.11,9.44,306.2,8.9,1.15,0.025,0.038,1.98
2024/1/2 20:00,15.2,8.06,10.13,240.9,16.3,1.15,0.025,0.035,1.86
2024/1/2 20:00,16.9,8.11,9.44,306.2,8.9,1.15,0.025,0.038,1.98
2024/1/2 20:00,15.2,8.06,10.13,240.9,16.3,1.15,0.025,0.035,1.86
2024/1/3 4:00,12.2,7.38,8.33,276,12.8,1.15,0.029,0.023,3
2024/1/3 8:00,12.1,7.35,8.37,274.3,16.4,1.15,0.029,0.023,3
2024/1/3 12:00,11.3,7.02,11.06,200.3,7.1,1.15,0.093,0.096,2.01
2024/1/3 16:00,10.8,7.94,10.33,290,13.2,1.15,0.164,0.061,2.7
2024/1/3 16:00,12.2,8.2,11.4,258.6,5.3,1.15,0.025,0.04,1.22
2024/1/3 20:00,4.3,8.15,14.01,266.2,2.2,1.15,0.062,0.005,1.17
2024/1/3 20:00,11.8,7.26,11.45,212.3,4.1,1.15,0.108,0.093,2.01
2024/1/3 20:00,12.9,7.35,7.84,190.8,3.2,1.15,0.053,0.038,1.28
2024/1/3 20:00,11.4,7.94,9.93,473.6,1.9,1.15,0.025,0.072,0.98
2024/1/3 20:00,16.9,8.2,10.01,306.6,8.2,1.15,0.025,0.036,2
2024/1/3 20:00,10,8.48,10.92,421.9,9.7,1.15,0.025,0.014,1.78
2024/1/3 20:00,4.9,8.49,7.99,377.1,12.3,1.15,0.025,0.008,1.57
2024/1/4 0:00,4.3,8.14,13.94,265.3,1.8,1.15,0.062,0.005,1.17
2024/1/3 20:00,11.8,7.26,11.45,212.3,4.1,1.15,0.108,0.093,2.01
2024/1/3 20:00,12.9,7.35,7.84,190.8,3.2,1.15,0.053,0.038,1.28
2024/1/4 0:00,11.3,7.95,10.08,470.7,1.9,1.15,0.025,0.072,0.98
2024/1/3 20:00,16.9,8.2,10.01,306.6,8.2,1.15,0.025,0.036,2
2024/1/3 20:00,10,8.48,10.92,421.9,9.7,1.15,0.025,0.014,1.78
2024/1/3 20:00,4.9,8.49,7.99,377.1,12.3,1.15,0.025,0.008,1.57
2024/1/1 4:00,6.7,8.27,10.51,416.1,17.4,1.15,0.025,0.014,2.05
2024/1/4 4:00,9.4,8.22,12.54,306.8,4.4,1.15,0.025,0.013,2.14
2024/1/4 4:00,12.1,8.24,10.14,638.7,10.4,1.15,0.025,0.096,3.05
2024/1/4 4:00,17,7.92,9.91,174.9,9.4,1.15,0.025,0.016,0.29
2024/1/4 8:00,14.8,8.18,10.32,261.7,1.9,1.15,0.047,0.03,1.92
2024/1/4 8:00,11.3,8,8.05,405.2,22.8,1.15,0.105,0.018,3.05
2024/1/4 8:00,9.4,7.32,8.18,416.8,10.1,1.15,0.266,0.089,2.25
2024/1/4 8:00,10.3,8.45,10.55,405.4,9.6,1.15,0.025,0.012,1.88
2024/1/1 8:00,0.6,7.94,12.28,792.1,3.4,1.15,0.025,0.005,9.37
2024/1/1 8:00,7.8,8,7.99,558.7,23.5,1.15,0.115,0.056,3.46
2024/1/1 8:00,9.5,7.53,10.8,136,15.7,1.15,0.025,0.026,0.72
2024/1/1 8:00,17.3,8.08,9.32,318.1,9.9,1.15,0.025,0.019,1.99
2024/1/1 12:00,11.8,7.11,10.37,89.9,9.1,1.15,0.057,0.034,1.12
2024/1/1 12:00,10.5,7.71,10.63,101.6,6.9,1.15,0.025,0.024,0.9
2024/1/1 12:00,9.3,7.13,10.64,174.4,9.3,1.15,0.067,0.044,2.07
2024/1/1 12:00,14.6,7.66,8.92,253.4,2.7,1.15,0.094,0.038,1.6
2024/1/1 12:00,17.8,8.2,9.3,324.9,3.4,1.15,0.025,0.031,2.25
2024/1/1 12:00,9.8,8.19,10.4,695.9,8.8,1.15,0.068,0.071,3.18
2024/1/1 16:00,8.3,8.16,12.28,481.9,6.5,1.15,0.025,0.012,3.27
2024/1/1 16:00,9.6,8.13,11.4,297.1,18.4,1.15,0.044,0.027,1.33
2024/1/1 16:00,14.8,7.72,9.28,253,3,1.15,0.093,0.038,1.64
2024/1/1 16:00,14.5,7.78,9.02,426.1,9.1,1.15,0.081,0.01,3.16
2024/1/1 20:00,3.1,8.3,11.13,676.1,3.8,1.15,0.296,0.044,5.69
2024/1/1 20:00,16.4,7.1,7.1,165.6,3.8,1.15,0.19,0.133,3.88
2024/1/1 20:00,12.5,7.56,8.7,339.5,3.1,1.15,0.025,0.049,2.56
2024/1/1 20:00,9.9,8.21,10.87,290.4,2.9,1.15,0.095,0.012,0.88
2024/1/1 20:00,11.2,8.31,12.46,188.4,5.6,1.15,0.025,0.006,0.84
2024/1/1 20:00,19.6,7.69,7.8,341.5,6.9,1.15,0.025,0.006,0.32
2024/1/2 0:00,3.1,8.29,11.08,680,2.5,1.15,0.296,0.044,5.69
2024/1/2 0:00,16.4,7.06,6.41,165.2,4.6,1.15,0.19,0.133,3.88
2024/1/1 20:00,12.5,7.56,8.7,339.5,3.1,1.15,0.025,0.049,2.56
2024/1/2 0:00,9.9,8.21,11.02,290.4,3,1.15,0.095,0.012,0.88
2024/1/2 0:00,11,8.11,11.48,190.2,5.6,1.15,0.025,0.006,0.84
2024/1/1 20:00,19.6,7.69,7.8,341.5,6.9,1.15,0.025,0.006,0.32
,2.4,8.29,12.72,1178.1,0.2,1.15,0.025,0.005,2.23
,10.4,7.88,10.38,284.3,5.8,1.15,0.025,0.035,1.44
,13.9,7.79,10.56,315.6,8.2,1.15,0.025,0.03,1.97
,17.7,7.96,9.39,306.4,11.3,1.15,0.025,0.018,2.22
,11.4,8.28,10.67,443.6,27,1.15,0.025,0.005,0.37
,6.9,8.26,10.51,416.1,19.6,1.15,0.025,0.019,1.97
,2.8,7.19,11.78,108.9,5,1.15,0.042,0.015,0.72
2024/1/2 8:00,11.2,7.67,10.37,218,5.5,1.15,0.072,0.033,1.87
2024/1/2 8:00,11,7.91,10.37,266.2,4.6,1.15,0.025,0.039,1.24
2024/1/2 8:00,12.1,8.22,9.93,637.3,9.8,1.15,0.025,0.095,3.08
2024/1/2 8:00,11.6,7.47,8.26,112.9,5.3,1.15,0.025,0.022,0.92
2024/1/2 8:00,4.3,8.3,10.72,517.1,5.3,1.15,0.043,0.005,2.53
2024/1/2 12:00,0.4,6.43,8.53,224.8,2.4,1.14,0.304,0.032,3.5
2024/1/2 12:00,12,7.55,9.23,322.8,9.2,1.14,0.069,0.057,2.18
2024/1/2 12:00,10,8.41,10.56,605.8,3.9,1.14,0.025,0.042,2.23
2024/1/2 12:00,22,7.6,7.37,343,7.8,1.14,0.025,0.008,0.34
2024/1/2 16:00,7.3,7.75,12.81,723.4,4.4,1.14,0.054,0.019,7.99
2024/1/2 16:00,10.9,7.33,10.71,154.6,5.4,1.14,0.052,0.027,2.4
2024/1/2 16:00,11.3,7.97,10.86,364.8,23,1.14,0.108,0.105,1.77
2024/1/2 16:00,13.8,6.85,9.85,78.7,12.3,1.14,0.134,0.025,0.93
2024/1/2 16:00,11.2,7.78,10.72,97.5,6.2,1.14,0.025,0.023,0.81
2024/1/2 16:00,6.6,7.99,13.26,666.6,5.9,1.14,0.06,0.018,8.15
2024/1/2 16:00,2.6,8.16,10.88,308.1,11.1,1.14,0.025,0.015,1.54
2024/1/2 20:00,7.4,8.31,14.11,562,1.1,1.14,0.025,0.013,5.03
2024/1/2 20:00,2.3,7.21,9.78,429.4,2.7,1.14,0.041,0.029,7.6
2024/1/2 20:00,19.7,7.29,7.78,92.2,9.6,1.14,0.062,0.082,1.33
2024/1/2 20:00,15.5,7.73,9.33,462.5,14.3,1.14,0.025,0.035,1.14
2024/1/2 20:00,12.7,7.63,8.53,117.2,45.5,1.14,0.025,0.014,0.75
2024/1/2 20:00,18.5,7.98,9.28,325.1,137.9,1.14,0.025,0.046,1.21
2024/1/3 0:00,7.4,8.28,13.88,563.6,0.8,1.14,0.025,0.013,5.03
2024/1/3 0:00,2.2,7.2,10.21,432,2.7,1.14,0.041,0.029,7.6
2024/1/3 0:00,19.7,7.3,7.75,92.2,8.3,1.14,0.062,0.082,1.33
2024/1/3 0:00,15.4,7.74,9.66,459.5,14.6,1.14,0.025,0.035,1.14
2024/1/2 20:00,12.7,7.63,8.53,117.2,45.5,1.14,0.025,0.014,0.75
2024/1/2 20:00,18.5,7.98,9.28,325.1,137.9,1.14,0.025,0.046,1.21
2024/1/3 4:00,3.2,8.27,10.91,692,2.2,1.14,0.34,0.038,5.81
2024/1/3 4:00,2,8.23,13.21,488.3,0.01,1.14,0.025,0.006,3.48
2024/1/3 4:00,9.7,7.28,9.65,80.9,1.9,1.14,0.147,0.026,1.02
2024/1/3 4:00,12.3,7.6,8.44,115.4,5.2,1.14,0.149,0.02,1.14
2024/1/3 4:00,1.3,8.34,11.07,404.6,26.5,1.14,0.171,0.024,3.9
2024/1/3 8:00,3.1,8.29,10.95,687.2,2,1.14,0.34,0.038,5.81
2024/1/3 4:00,2,8.23,13.21,488.3,0.01,1.14,0.025,0.006,3.48
2024/1/3 8:00,9.5,7.25,9.42,82,1.3,1.14,0.147,0.026,1.02
2024/1/3 4:00,12.3,7.6,8.44,115.4,5.2,1.14,0.149,0.02,1.14
2024/1/3 4:00,1.3,8.34,11.07,404.6,26.5,1.14,0.171,0.024,3.9
2024/1/3 12:00,0.6,8.08,12.97,1042.2,2.6,1.14,0.025,0.005,9
2024/1/3 12:00,7.9,7.89,11.61,282.5,31.2,1.14,0.22,0.031,1.97
2024/1/3 12:00,14.8,8.07,8.86,411.7,7.5,1.14,0.025,0.039,1.15
2024/1/3 16:00,3.4,8.3,11.29,690.6,1.6,1.14,0.335,0.037,5.81
2024/1/3 16:00,14.3,7.72,8.4,423.6,9.7,1.14,0.074,0.01,3.2
2024/1/3 20:00,0.6,8.16,13.57,1018.2,2.9,1.14,0.025,0.005,8.88
2024/1/3 20:00,8.8,7.46,10.77,192.8,9.2,1.14,0.178,0.064,1.66
2024/1/3 20:00,13.5,7.01,7.98,216.1,1.3,1.14,0.342,0.04,2.63
2024/1/3 20:00,14.6,8.29,9.08,388.3,38.9,1.14,0.034,0.096,1.75
2024/1/3 20:00,14.1,7.71,9.87,270.1,9.6,1.14,0.166,0.043,1.98
2024/1/3 20:00,15.9,8.05,12.77,99.9,25,1.14,0.025,0.018,0.72
2024/1/3 20:00,17.6,8.06,9.73,300.1,12.6,1.14,0.035,0.02,2.18
2024/1/4 0:00,0.6,8.06,12.65,1025.7,2.2,1.14,0.025,0.005,8.88
2024/1/4 0:00,8.7,7.64,11.69,204.3,11.5,1.14,0.178,0.064,1.66
2024/1/4 0:00,13.4,6.98,8.01,217.4,1.2,1.14,0.502,0.04,2.71
2024/1/3 20:00,14.6,8.29,9.08,388.3,38.9,1.14,0.034,0.096,1.75
2024/1/4 0:00,13.8,7.73,9.94,269.1,13.8,1.14,0.166,0.043,1.98
2024/1/3 20:00,15.9,8.05,12.77,99.9,25,1.14,0.025,0.018,0.72
2024/1/3 20:00,17.6,8.06,9.73,300.1,12.6,1.14,0.035,0.02,2.18
2024/1/1 4:00,12.4,7.48,8.1,133.5,6.9,1.14,0.025,0.008,1.11
2024/1/1 4:00,13,6.68,9.43,80,13.9,1.14,0.182,0.025,0.96
2024/1/1 4:00,17.8,8.2,8.99,328.2,6.7,1.14,0.025,0.044,2.15
2024/1/1 4:00,16.8,8.26,9.38,301.6,15.9,1.14,0.025,0.042,1.98
2024/1/1 4:00,14,8.03,8.01,628,5.4,1.14,0.061,0.052,5.44
2024/1/4 4:00,6.8,7.65,11.87,734,2.4,1.14,0.066,0.018,8.09
2024/1/4 4:00,10.2,7.35,11.15,278.5,11.5,1.14,0.025,0.037,3.92
2024/1/4 4:00,8.9,7.9,11.34,491.7,2.9,1.14,0.025,0.012,3.08
2024/1/4 4:00,11.6,7.87,10.06,465.4,11.4,1.14,0.138,0.04,1.83
2024/1/4 8:00,4.2,8.16,14.26,267.7,3.1,1.14,0.058,0.005,1.17
2024/1/4 8:00,12.4,7.5,8.36,213.2,1.9,1.14,0.025,0.016,0.94
2024/1/4 8:00,14.6,8.32,9.11,389.1,37.3,1.14,0.034,0.109,1.76
2024/1/4 8:00,10.8,8.07,10.04,380.8,6.2,1.14,0.025,0.045,1.47
2024/1/4 8:00,16.6,7.59,10.63,266.2,4.5,1.14,0.025,0.005,2.09
2024/1/4 8:00,20.8,7.45,8.45,93.4,12.2,1.14,0.025,0.033,0.45
2024/1/4 8:00,10.1,7.4,10.05,583,2.2,1.14,0.135,0.043,2.11
2024/1/1 8:00,11.4,6.55,10.12,74.2,25,1.14,0.218,0.042,1.49
